strategy_id,N_fast,N_slow
nf_0443_ns_1417,443,1417
nf_0443_ns_1443,443,1443
nf_0443_ns_1470,443,1470
nf_0443_ns_1497,443,1497
nf_0443_ns_1524,443,1524
nf_0443_ns_1550,443,1550
nf_0443_ns_1577,443,1577
nf_0443_ns_1604,443,1604
nf_0443_ns_1630,443,1630
nf_0443_ns_1657,443,1657
nf_0443_ns_1684,443,1684
nf_0443_ns_1711,443,1711
nf_0443_ns_1737,443,1737
nf_0443_ns_1764,443,1764
nf_0443_ns_1791,443,1791
nf_0443_ns_1818,443,1818
nf_0443_ns_1844,443,1844
nf_0443_ns_1871,443,1871
nf_0443_ns_1898,443,1898
nf_0443_ns_1924,443,1924
nf_0443_ns_1951,443,1951
nf_0443_ns_1978,443,1978
nf_0443_ns_2005,443,2005
nf_0443_ns_2031,443,2031
nf_0443_ns_2058,443,2058
nf_0443_ns_2085,443,2085
nf_0443_ns_2112,443,2112
nf_0443_ns_2138,443,2138
nf_0443_ns_2165,443,2165
nf_0443_ns_2192,443,2192
nf_0443_ns_2218,443,2218
nf_0443_ns_2245,443,2245
nf_0443_ns_2272,443,2272
nf_0443_ns_2299,443,2299
nf_0443_ns_2325,443,2325
nf_0443_ns_2352,443,2352
nf_0443_ns_2379,443,2379
nf_0443_ns_2406,443,2406
nf_0443_ns_2432,443,2432
nf_0443_ns_2459,443,2459
nf_0443_ns_2486,443,2486
nf_0443_ns_2512,443,2512
nf_0443_ns_2539,443,2539
nf_0443_ns_2566,443,2566
nf_0443_ns_2593,443,2593
nf_0443_ns_2619,443,2619
nf_0443_ns_2646,443,2646
nf_0443_ns_2673,443,2673
nf_0443_ns_2700,443,2700
nf_0448_ns_0454,448,454
nf_0448_ns_0481,448,481
nf_0448_ns_0508,448,508
nf_0448_ns_0535,448,535
nf_0448_ns_0561,448,561
nf_0448_ns_0588,448,588
nf_0448_ns_0615,448,615
nf_0448_ns_0642,448,642
nf_0448_ns_0668,448,668
nf_0448_ns_0695,448,695
nf_0448_ns_0722,448,722
nf_0448_ns_0748,448,748
nf_0448_ns_0775,448,775
nf_0448_ns_0802,448,802
nf_0448_ns_0829,448,829
nf_0448_ns_0855,448,855
nf_0448_ns_0882,448,882
nf_0448_ns_0909,448,909
nf_0448_ns_0936,448,936
nf_0448_ns_0962,448,962
nf_0448_ns_0989,448,989
nf_0448_ns_1016,448,1016
nf_0448_ns_1042,448,1042
nf_0448_ns_1069,448,1069
nf_0448_ns_1096,448,1096
nf_0448_ns_1123,448,1123
nf_0448_ns_1149,448,1149
nf_0448_ns_1176,448,1176
nf_0448_ns_1203,448,1203
nf_0448_ns_1230,448,1230
nf_0448_ns_1256,448,1256
nf_0448_ns_1283,448,1283
nf_0448_ns_1310,448,1310
nf_0448_ns_1336,448,1336
nf_0448_ns_1363,448,1363
nf_0448_ns_1390,448,1390
nf_0448_ns_1417,448,1417
nf_0448_ns_1443,448,1443
nf_0448_ns_1470,448,1470
nf_0448_ns_1497,448,1497
nf_0448_ns_1524,448,1524
nf_0448_ns_1550,448,1550
nf_0448_ns_1577,448,1577
nf_0448_ns_1604,448,1604
nf_0448_ns_1630,448,1630
nf_0448_ns_1657,448,1657
nf_0448_ns_1684,448,1684
nf_0448_ns_1711,448,1711
nf_0448_ns_1737,448,1737
nf_0448_ns_1764,448,1764
nf_0448_ns_1791,448,1791
nf_0448_ns_1818,448,1818
nf_0448_ns_1844,448,1844
nf_0448_ns_1871,448,1871
nf_0448_ns_1898,448,1898
nf_0448_ns_1924,448,1924
nf_0448_ns_1951,448,1951
nf_0448_ns_1978,448,1978
nf_0448_ns_2005,448,2005
nf_0448_ns_2031,448,2031
nf_0448_ns_2058,448,2058
nf_0448_ns_2085,448,2085
nf_0448_ns_2112,448,2112
nf_0448_ns_2138,448,2138
nf_0448_ns_2165,448,2165
nf_0448_ns_2192,448,2192
nf_0448_ns_2218,448,2218
nf_0448_ns_2245,448,2245
nf_0448_ns_2272,448,2272
nf_0448_ns_2299,448,2299
nf_0448_ns_2325,448,2325
nf_0448_ns_2352,448,2352
nf_0448_ns_2379,448,2379
nf_0448_ns_2406,448,2406
nf_0448_ns_2432,448,2432
nf_0448_ns_2459,448,2459
nf_0448_ns_2486,448,2486
nf_0448_ns_2512,448,2512
nf_0448_ns_2539,448,2539
nf_0448_ns_2566,448,2566
nf_0448_ns_2593,448,2593
nf_0448_ns_2619,448,2619
nf_0448_ns_2646,448,2646
nf_0448_ns_2673,448,2673
nf_0448_ns_2700,448,2700
nf_0454_ns_0481,454,481
nf_0454_ns_0508,454,508
nf_0454_ns_0535,454,535
nf_0454_ns_0561,454,561
nf_0454_ns_0588,454,588
nf_0454_ns_0615,454,615
nf_0454_ns_0642,454,642
nf_0454_ns_0668,454,668
nf_0454_ns_0695,454,695
nf_0454_ns_0722,454,722
nf_0454_ns_0748,454,748
nf_0454_ns_0775,454,775
nf_0454_ns_0802,454,802
nf_0454_ns_0829,454,829
nf_0454_ns_0855,454,855
nf_0454_ns_0882,454,882
nf_0454_ns_0909,454,909
nf_0454_ns_0936,454,936
nf_0454_ns_0962,454,962
nf_0454_ns_0989,454,989
nf_0454_ns_1016,454,1016
nf_0454_ns_1042,454,1042
nf_0454_ns_1069,454,1069
nf_0454_ns_1096,454,1096
nf_0454_ns_1123,454,1123
nf_0454_ns_1149,454,1149
nf_0454_ns_1176,454,1176
nf_0454_ns_1203,454,1203
nf_0454_ns_1230,454,1230
nf_0454_ns_1256,454,1256
nf_0454_ns_1283,454,1283
nf_0454_ns_1310,454,1310
nf_0454_ns_1336,454,1336
nf_0454_ns_1363,454,1363
nf_0454_ns_1390,454,1390
nf_0454_ns_1417,454,1417
nf_0454_ns_1443,454,1443
nf_0454_ns_1470,454,1470
nf_0454_ns_1497,454,1497
nf_0454_ns_1524,454,1524
nf_0454_ns_1550,454,1550
nf_0454_ns_1577,454,1577
nf_0454_ns_1604,454,1604
nf_0454_ns_1630,454,1630
nf_0454_ns_1657,454,1657
nf_0454_ns_1684,454,1684
nf_0454_ns_1711,454,1711
nf_0454_ns_1737,454,1737
nf_0454_ns_1764,454,1764
nf_0454_ns_1791,454,1791
nf_0454_ns_1818,454,1818
nf_0454_ns_1844,454,1844
nf_0454_ns_1871,454,1871
nf_0454_ns_1898,454,1898
nf_0454_ns_1924,454,1924
nf_0454_ns_1951,454,1951
nf_0454_ns_1978,454,1978
nf_0454_ns_2005,454,2005
nf_0454_ns_2031,454,2031
nf_0454_ns_2058,454,2058
nf_0454_ns_2085,454,2085
nf_0454_ns_2112,454,2112
nf_0454_ns_2138,454,2138
nf_0454_ns_2165,454,2165
nf_0454_ns_2192,454,2192
nf_0454_ns_2218,454,2218
nf_0454_ns_2245,454,2245
nf_0454_ns_2272,454,2272
nf_0454_ns_2299,454,2299
nf_0454_ns_2325,454,2325
nf_0454_ns_2352,454,2352
nf_0454_ns_2379,454,2379
nf_0454_ns_2406,454,2406
nf_0454_ns_2432,454,2432
nf_0454_ns_2459,454,2459
nf_0454_ns_2486,454,2486
nf_0454_ns_2512,454,2512
nf_0454_ns_2539,454,2539
nf_0454_ns_2566,454,2566
nf_0454_ns_2593,454,2593
nf_0454_ns_2619,454,2619
nf_0454_ns_2646,454,2646
nf_0454_ns_2673,454,2673
nf_0454_ns_2700,454,2700
nf_0459_ns_0481,459,481
nf_0459_ns_0508,459,508
nf_0459_ns_0535,459,535
nf_0459_ns_0561,459,561
nf_0459_ns_0588,459,588
nf_0459_ns_0615,459,615
nf_0459_ns_0642,459,642
nf_0459_ns_0668,459,668
nf_0459_ns_0695,459,695
nf_0459_ns_0722,459,722
nf_0459_ns_0748,459,748
nf_0459_ns_0775,459,775
nf_0459_ns_0802,459,802
nf_0459_ns_0829,459,829
nf_0459_ns_0855,459,855
nf_0459_ns_0882,459,882
nf_0459_ns_0909,459,909
nf_0459_ns_0936,459,936
nf_0459_ns_0962,459,962
nf_0459_ns_0989,459,989
nf_0459_ns_1016,459,1016
nf_0459_ns_1042,459,1042
nf_0459_ns_1069,459,1069
nf_0459_ns_1096,459,1096
nf_0459_ns_1123,459,1123
nf_0459_ns_1149,459,1149
nf_0459_ns_1176,459,1176
nf_0459_ns_1203,459,1203
nf_0459_ns_1230,459,1230
nf_0459_ns_1256,459,1256
nf_0459_ns_1283,459,1283
nf_0459_ns_1310,459,1310
nf_0459_ns_1336,459,1336
nf_0459_ns_1363,459,1363
nf_0459_ns_1390,459,1390
nf_0459_ns_1417,459,1417
nf_0459_ns_1443,459,1443
nf_0459_ns_1470,459,1470
nf_0459_ns_1497,459,1497
nf_0459_ns_1524,459,1524
nf_0459_ns_1550,459,1550
nf_0459_ns_1577,459,1577
nf_0459_ns_1604,459,1604
nf_0459_ns_1630,459,1630
nf_0459_ns_1657,459,1657
nf_0459_ns_1684,459,1684
nf_0459_ns_1711,459,1711
nf_0459_ns_1737,459,1737
nf_0459_ns_1764,459,1764
nf_0459_ns_1791,459,1791
nf_0459_ns_1818,459,1818
nf_0459_ns_1844,459,1844
nf_0459_ns_1871,459,1871
nf_0459_ns_1898,459,1898
nf_0459_ns_1924,459,1924
nf_0459_ns_1951,459,1951
nf_0459_ns_1978,459,1978
nf_0459_ns_2005,459,2005
nf_0459_ns_2031,459,2031
nf_0459_ns_2058,459,2058
nf_0459_ns_2085,459,2085
nf_0459_ns_2112,459,2112
nf_0459_ns_2138,459,2138
nf_0459_ns_2165,459,2165
nf_0459_ns_2192,459,2192
nf_0459_ns_2218,459,2218
nf_0459_ns_2245,459,2245
nf_0459_ns_2272,459,2272
nf_0459_ns_2299,459,2299
nf_0459_ns_2325,459,2325
nf_0459_ns_2352,459,2352
nf_0459_ns_2379,459,2379
nf_0459_ns_2406,459,2406
nf_0459_ns_2432,459,2432
nf_0459_ns_2459,459,2459
nf_0459_ns_2486,459,2486
nf_0459_ns_2512,459,2512
nf_0459_ns_2539,459,2539
nf_0459_ns_2566,459,2566
nf_0459_ns_2593,459,2593
nf_0459_ns_2619,459,2619
nf_0459_ns_2646,459,2646
nf_0459_ns_2673,459,2673
nf_0459_ns_2700,459,2700
nf_0465_ns_0481,465,481
nf_0465_ns_0508,465,508
nf_0465_ns_0535,465,535
nf_0465_ns_0561,465,561
nf_0465_ns_0588,465,588
nf_0465_ns_0615,465,615
nf_0465_ns_0642,465,642
nf_0465_ns_0668,465,668
nf_0465_ns_0695,465,695
nf_0465_ns_0722,465,722
nf_0465_ns_0748,465,748
nf_0465_ns_0775,465,775
nf_0465_ns_0802,465,802
nf_0465_ns_0829,465,829
nf_0465_ns_0855,465,855
nf_0465_ns_0882,465,882
nf_0465_ns_0909,465,909
nf_0465_ns_0936,465,936
nf_0465_ns_0962,465,962
nf_0465_ns_0989,465,989
nf_0465_ns_1016,465,1016
nf_0465_ns_1042,465,1042
nf_0465_ns_1069,465,1069
nf_0465_ns_1096,465,1096
nf_0465_ns_1123,465,1123
nf_0465_ns_1149,465,1149
nf_0465_ns_1176,465,1176
nf_0465_ns_1203,465,1203
nf_0465_ns_1230,465,1230
nf_0465_ns_1256,465,1256
nf_0465_ns_1283,465,1283
nf_0465_ns_1310,465,1310
nf_0465_ns_1336,465,1336
nf_0465_ns_1363,465,1363
nf_0465_ns_1390,465,1390
nf_0465_ns_1417,465,1417
nf_0465_ns_1443,465,1443
nf_0465_ns_1470,465,1470
nf_0465_ns_1497,465,1497
nf_0465_ns_1524,465,1524
nf_0465_ns_1550,465,1550
nf_0465_ns_1577,465,1577
nf_0465_ns_1604,465,1604
nf_0465_ns_1630,465,1630
nf_0465_ns_1657,465,1657
nf_0465_ns_1684,465,1684
nf_0465_ns_1711,465,1711
nf_0465_ns_1737,465,1737
nf_0465_ns_1764,465,1764
nf_0465_ns_1791,465,1791
nf_0465_ns_1818,465,1818
nf_0465_ns_1844,465,1844
nf_0465_ns_1871,465,1871
nf_0465_ns_1898,465,1898
nf_0465_ns_1924,465,1924
nf_0465_ns_1951,465,1951
nf_0465_ns_1978,465,1978
nf_0465_ns_2005,465,2005
nf_0465_ns_2031,465,2031
nf_0465_ns_2058,465,2058
nf_0465_ns_2085,465,2085
nf_0465_ns_2112,465,2112
nf_0465_ns_2138,465,2138
nf_0465_ns_2165,465,2165
nf_0465_ns_2192,465,2192
nf_0465_ns_2218,465,2218
nf_0465_ns_2245,465,2245
nf_0465_ns_2272,465,2272
nf_0465_ns_2299,465,2299
nf_0465_ns_2325,465,2325
nf_0465_ns_2352,465,2352
nf_0465_ns_2379,465,2379
nf_0465_ns_2406,465,2406
nf_0465_ns_2432,465,2432
nf_0465_ns_2459,465,2459
nf_0465_ns_2486,465,2486
nf_0465_ns_2512,465,2512
nf_0465_ns_2539,465,2539
nf_0465_ns_2566,465,2566
nf_0465_ns_2593,465,2593
nf_0465_ns_2619,465,2619
nf_0465_ns_2646,465,2646
nf_0465_ns_2673,465,2673
nf_0465_ns_2700,465,2700
nf_0470_ns_0481,470,481
nf_0470_ns_0508,470,508
nf_0470_ns_0535,470,535
nf_0470_ns_0561,470,561
nf_0470_ns_0588,470,588
nf_0470_ns_0615,470,615
nf_0470_ns_0642,470,642
nf_0470_ns_0668,470,668
nf_0470_ns_0695,470,695
nf_0470_ns_0722,470,722
nf_0470_ns_0748,470,748
nf_0470_ns_0775,470,775
nf_0470_ns_0802,470,802
nf_0470_ns_0829,470,829
nf_0470_ns_0855,470,855
nf_0470_ns_0882,470,882
nf_0470_ns_0909,470,909
nf_0470_ns_0936,470,936
nf_0470_ns_0962,470,962
nf_0470_ns_0989,470,989
nf_0470_ns_1016,470,1016
nf_0470_ns_1042,470,1042
nf_0470_ns_1069,470,1069
nf_0470_ns_1096,470,1096
nf_0470_ns_1123,470,1123
nf_0470_ns_1149,470,1149
nf_0470_ns_1176,470,1176
nf_0470_ns_1203,470,1203
nf_0470_ns_1230,470,1230
nf_0470_ns_1256,470,1256
nf_0470_ns_1283,470,1283
nf_0470_ns_1310,470,1310
nf_0470_ns_1336,470,1336
nf_0470_ns_1363,470,1363
nf_0470_ns_1390,470,1390
nf_0470_ns_1417,470,1417
nf_0470_ns_1443,470,1443
nf_0470_ns_1470,470,1470
nf_0470_ns_1497,470,1497
nf_0470_ns_1524,470,1524
nf_0470_ns_1550,470,1550
nf_0470_ns_1577,470,1577
nf_0470_ns_1604,470,1604
nf_0470_ns_1630,470,1630
nf_0470_ns_1657,470,1657
nf_0470_ns_1684,470,1684
nf_0470_ns_1711,470,1711
nf_0470_ns_1737,470,1737
nf_0470_ns_1764,470,1764
nf_0470_ns_1791,470,1791
nf_0470_ns_1818,470,1818
nf_0470_ns_1844,470,1844
nf_0470_ns_1871,470,1871
nf_0470_ns_1898,470,1898
nf_0470_ns_1924,470,1924
nf_0470_ns_1951,470,1951
nf_0470_ns_1978,470,1978
nf_0470_ns_2005,470,2005
nf_0470_ns_2031,470,2031
nf_0470_ns_2058,470,2058
nf_0470_ns_2085,470,2085
nf_0470_ns_2112,470,2112
nf_0470_ns_2138,470,2138
nf_0470_ns_2165,470,2165
nf_0470_ns_2192,470,2192
nf_0470_ns_2218,470,2218
nf_0470_ns_2245,470,2245
nf_0470_ns_2272,470,2272
nf_0470_ns_2299,470,2299
nf_0470_ns_2325,470,2325
nf_0470_ns_2352,470,2352
nf_0470_ns_2379,470,2379
nf_0470_ns_2406,470,2406
nf_0470_ns_2432,470,2432
nf_0470_ns_2459,470,2459
nf_0470_ns_2486,470,2486
nf_0470_ns_2512,470,2512
nf_0470_ns_2539,470,2539
nf_0470_ns_2566,470,2566
nf_0470_ns_2593,470,2593
nf_0470_ns_2619,470,2619
nf_0470_ns_2646,470,2646
nf_0470_ns_2673,470,2673
nf_0470_ns_2700,470,2700
nf_0475_ns_0481,475,481
nf_0475_ns_0508,475,508
nf_0475_ns_0535,475,535
nf_0475_ns_0561,475,561
nf_0475_ns_0588,475,588
nf_0475_ns_0615,475,615
nf_0475_ns_0642,475,642
nf_0475_ns_0668,475,668
nf_0475_ns_0695,475,695
nf_0475_ns_0722,475,722
nf_0475_ns_0748,475,748
nf_0475_ns_0775,475,775
nf_0475_ns_0802,475,802
nf_0475_ns_0829,475,829
nf_0475_ns_0855,475,855
nf_0475_ns_0882,475,882
nf_0475_ns_0909,475,909
nf_0475_ns_0936,475,936
nf_0475_ns_0962,475,962
nf_0475_ns_0989,475,989
nf_0475_ns_1016,475,1016
nf_0475_ns_1042,475,1042
nf_0475_ns_1069,475,1069
nf_0475_ns_1096,475,1096
nf_0475_ns_1123,475,1123
nf_0475_ns_1149,475,1149
nf_0475_ns_1176,475,1176
nf_0475_ns_1203,475,1203
nf_0475_ns_1230,475,1230
nf_0475_ns_1256,475,1256
nf_0475_ns_1283,475,1283
nf_0475_ns_1310,475,1310
nf_0475_ns_1336,475,1336
nf_0475_ns_1363,475,1363
nf_0475_ns_1390,475,1390
nf_0475_ns_1417,475,1417
nf_0475_ns_1443,475,1443
nf_0475_ns_1470,475,1470
nf_0475_ns_1497,475,1497
nf_0475_ns_1524,475,1524
nf_0475_ns_1550,475,1550
nf_0475_ns_1577,475,1577
nf_0475_ns_1604,475,1604
nf_0475_ns_1630,475,1630
nf_0475_ns_1657,475,1657
nf_0475_ns_1684,475,1684
nf_0475_ns_1711,475,1711
nf_0475_ns_1737,475,1737
nf_0475_ns_1764,475,1764
nf_0475_ns_1791,475,1791
nf_0475_ns_1818,475,1818
nf_0475_ns_1844,475,1844
nf_0475_ns_1871,475,1871
nf_0475_ns_1898,475,1898
nf_0475_ns_1924,475,1924
nf_0475_ns_1951,475,1951
nf_0475_ns_1978,475,1978
nf_0475_ns_2005,475,2005
nf_0475_ns_2031,475,2031
nf_0475_ns_2058,475,2058
nf_0475_ns_2085,475,2085
nf_0475_ns_2112,475,2112
nf_0475_ns_2138,475,2138
nf_0475_ns_2165,475,2165
nf_0475_ns_2192,475,2192
nf_0475_ns_2218,475,2218
nf_0475_ns_2245,475,2245
nf_0475_ns_2272,475,2272
nf_0475_ns_2299,475,2299
nf_0475_ns_2325,475,2325
nf_0475_ns_2352,475,2352
nf_0475_ns_2379,475,2379
nf_0475_ns_2406,475,2406
nf_0475_ns_2432,475,2432
nf_0475_ns_2459,475,2459
nf_0475_ns_2486,475,2486
nf_0475_ns_2512,475,2512
nf_0475_ns_2539,475,2539
nf_0475_ns_2566,475,2566
nf_0475_ns_2593,475,2593
nf_0475_ns_2619,475,2619
nf_0475_ns_2646,475,2646
nf_0475_ns_2673,475,2673
nf_0475_ns_2700,475,2700
nf_0481_ns_0508,481,508
nf_0481_ns_0535,481,535
nf_0481_ns_0561,481,561
nf_0481_ns_0588,481,588
nf_0481_ns_0615,481,615
nf_0481_ns_0642,481,642
nf_0481_ns_0668,481,668
nf_0481_ns_0695,481,695
nf_0481_ns_0722,481,722
nf_0481_ns_0748,481,748
nf_0481_ns_0775,481,775
nf_0481_ns_0802,481,802
nf_0481_ns_0829,481,829
nf_0481_ns_0855,481,855
nf_0481_ns_0882,481,882
nf_0481_ns_0909,481,909
nf_0481_ns_0936,481,936
nf_0481_ns_0962,481,962
nf_0481_ns_0989,481,989
nf_0481_ns_1016,481,1016
nf_0481_ns_1042,481,1042
nf_0481_ns_1069,481,1069
nf_0481_ns_1096,481,1096
nf_0481_ns_1123,481,1123
nf_0481_ns_1149,481,1149
nf_0481_ns_1176,481,1176
nf_0481_ns_1203,481,1203
nf_0481_ns_1230,481,1230
nf_0481_ns_1256,481,1256
nf_0481_ns_1283,481,1283
nf_0481_ns_1310,481,1310
nf_0481_ns_1336,481,1336
nf_0481_ns_1363,481,1363
nf_0481_ns_1390,481,1390
nf_0481_ns_1417,481,1417
nf_0481_ns_1443,481,1443
nf_0481_ns_1470,481,1470
nf_0481_ns_1497,481,1497
nf_0481_ns_1524,481,1524
nf_0481_ns_1550,481,1550
nf_0481_ns_1577,481,1577
nf_0481_ns_1604,481,1604
nf_0481_ns_1630,481,1630
nf_0481_ns_1657,481,1657
nf_0481_ns_1684,481,1684
nf_0481_ns_1711,481,1711
nf_0481_ns_1737,481,1737
nf_0481_ns_1764,481,1764
nf_0481_ns_1791,481,1791
nf_0481_ns_1818,481,1818
nf_0481_ns_1844,481,1844
nf_0481_ns_1871,481,1871
nf_0481_ns_1898,481,1898
nf_0481_ns_1924,481,1924
nf_0481_ns_1951,481,1951
nf_0481_ns_1978,481,1978
nf_0481_ns_2005,481,2005
nf_0481_ns_2031,481,2031
nf_0481_ns_2058,481,2058
nf_0481_ns_2085,481,2085
nf_0481_ns_2112,481,2112
nf_0481_ns_2138,481,2138
nf_0481_ns_2165,481,2165
nf_0481_ns_2192,481,2192
nf_0481_ns_2218,481,2218
nf_0481_ns_2245,481,2245
nf_0481_ns_2272,481,2272
nf_0481_ns_2299,481,2299
nf_0481_ns_2325,481,2325
nf_0481_ns_2352,481,2352
nf_0481_ns_2379,481,2379
nf_0481_ns_2406,481,2406
nf_0481_ns_2432,481,2432
nf_0481_ns_2459,481,2459
nf_0481_ns_2486,481,2486
nf_0481_ns_2512,481,2512
nf_0481_ns_2539,481,2539
nf_0481_ns_2566,481,2566
nf_0481_ns_2593,481,2593
nf_0481_ns_2619,481,2619
nf_0481_ns_2646,481,2646
nf_0481_ns_2673,481,2673
nf_0481_ns_2700,481,2700
nf_0486_ns_0508,486,508
nf_0486_ns_0535,486,535
nf_0486_ns_0561,486,561
nf_0486_ns_0588,486,588
nf_0486_ns_0615,486,615
nf_0486_ns_0642,486,642
nf_0486_ns_0668,486,668
nf_0486_ns_0695,486,695
nf_0486_ns_0722,486,722
nf_0486_ns_0748,486,748
nf_0486_ns_0775,486,775
nf_0486_ns_0802,486,802
nf_0486_ns_0829,486,829
nf_0486_ns_0855,486,855
nf_0486_ns_0882,486,882
nf_0486_ns_0909,486,909
nf_0486_ns_0936,486,936
nf_0486_ns_0962,486,962
nf_0486_ns_0989,486,989
nf_0486_ns_1016,486,1016
nf_0486_ns_1042,486,1042
nf_0486_ns_1069,486,1069
nf_0486_ns_1096,486,1096
nf_0486_ns_1123,486,1123
nf_0486_ns_1149,486,1149
nf_0486_ns_1176,486,1176
nf_0486_ns_1203,486,1203
nf_0486_ns_1230,486,1230
nf_0486_ns_1256,486,1256
nf_0486_ns_1283,486,1283
nf_0486_ns_1310,486,1310
nf_0486_ns_1336,486,1336
nf_0486_ns_1363,486,1363
nf_0486_ns_1390,486,1390
nf_0486_ns_1417,486,1417
nf_0486_ns_1443,486,1443
nf_0486_ns_1470,486,1470
nf_0486_ns_1497,486,1497
nf_0486_ns_1524,486,1524
nf_0486_ns_1550,486,1550
nf_0486_ns_1577,486,1577
nf_0486_ns_1604,486,1604
nf_0486_ns_1630,486,1630
nf_0486_ns_1657,486,1657
nf_0486_ns_1684,486,1684
nf_0486_ns_1711,486,1711
nf_0486_ns_1737,486,1737
nf_0486_ns_1764,486,1764
nf_0486_ns_1791,486,1791
nf_0486_ns_1818,486,1818
nf_0486_ns_1844,486,1844
nf_0486_ns_1871,486,1871
nf_0486_ns_1898,486,1898
nf_0486_ns_1924,486,1924
nf_0486_ns_1951,486,1951
nf_0486_ns_1978,486,1978
nf_0486_ns_2005,486,2005
nf_0486_ns_2031,486,2031
nf_0486_ns_2058,486,2058
nf_0486_ns_2085,486,2085
nf_0486_ns_2112,486,2112
nf_0486_ns_2138,486,2138
nf_0486_ns_2165,486,2165
nf_0486_ns_2192,486,2192
nf_0486_ns_2218,486,2218
nf_0486_ns_2245,486,2245
nf_0486_ns_2272,486,2272
nf_0486_ns_2299,486,2299
nf_0486_ns_2325,486,2325
nf_0486_ns_2352,486,2352
nf_0486_ns_2379,486,2379
nf_0486_ns_2406,486,2406
nf_0486_ns_2432,486,2432
nf_0486_ns_2459,486,2459
nf_0486_ns_2486,486,2486
nf_0486_ns_2512,486,2512
nf_0486_ns_2539,486,2539
nf_0486_ns_2566,486,2566
nf_0486_ns_2593,486,2593
nf_0486_ns_2619,486,2619
nf_0486_ns_2646,486,2646
nf_0486_ns_2673,486,2673
nf_0486_ns_2700,486,2700
nf_0491_ns_0508,491,508
nf_0491_ns_0535,491,535
nf_0491_ns_0561,491,561
nf_0491_ns_0588,491,588
nf_0491_ns_0615,491,615
nf_0491_ns_0642,491,642
nf_0491_ns_0668,491,668
nf_0491_ns_0695,491,695
nf_0491_ns_0722,491,722
nf_0491_ns_0748,491,748
nf_0491_ns_0775,491,775
nf_0491_ns_0802,491,802
nf_0491_ns_0829,491,829
nf_0491_ns_0855,491,855
nf_0491_ns_0882,491,882
nf_0491_ns_0909,491,909
nf_0491_ns_0936,491,936
nf_0491_ns_0962,491,962
nf_0491_ns_0989,491,989
nf_0491_ns_1016,491,1016
nf_0491_ns_1042,491,1042
nf_0491_ns_1069,491,1069
nf_0491_ns_1096,491,1096
nf_0491_ns_1123,491,1123
nf_0491_ns_1149,491,1149
nf_0491_ns_1176,491,1176
nf_0491_ns_1203,491,1203
nf_0491_ns_1230,491,1230
nf_0491_ns_1256,491,1256
nf_0491_ns_1283,491,1283
nf_0491_ns_1310,491,1310
nf_0491_ns_1336,491,1336
nf_0491_ns_1363,491,1363
nf_0491_ns_1390,491,1390
nf_0491_ns_1417,491,1417
nf_0491_ns_1443,491,1443
nf_0491_ns_1470,491,1470
nf_0491_ns_1497,491,1497
nf_0491_ns_1524,491,1524
nf_0491_ns_1550,491,1550
nf_0491_ns_1577,491,1577
nf_0491_ns_1604,491,1604
nf_0491_ns_1630,491,1630
nf_0491_ns_1657,491,1657
nf_0491_ns_1684,491,1684
nf_0491_ns_1711,491,1711
nf_0491_ns_1737,491,1737
nf_0491_ns_1764,491,1764
nf_0491_ns_1791,491,1791
nf_0491_ns_1818,491,1818
nf_0491_ns_1844,491,1844
nf_0491_ns_1871,491,1871
nf_0491_ns_1898,491,1898
nf_0491_ns_1924,491,1924
nf_0491_ns_1951,491,1951
nf_0491_ns_1978,491,1978
nf_0491_ns_2005,491,2005
nf_0491_ns_2031,491,2031
nf_0491_ns_2058,491,2058
nf_0491_ns_2085,491,2085
nf_0491_ns_2112,491,2112
nf_0491_ns_2138,491,2138
nf_0491_ns_2165,491,2165
nf_0491_ns_2192,491,2192
nf_0491_ns_2218,491,2218
nf_0491_ns_2245,491,2245
nf_0491_ns_2272,491,2272
nf_0491_ns_2299,491,2299
nf_0491_ns_2325,491,2325
nf_0491_ns_2352,491,2352
nf_0491_ns_2379,491,2379
nf_0491_ns_2406,491,2406
nf_0491_ns_2432,491,2432
nf_0491_ns_2459,491,2459
nf_0491_ns_2486,491,2486
nf_0491_ns_2512,491,2512
nf_0491_ns_2539,491,2539
nf_0491_ns_2566,491,2566
nf_0491_ns_2593,491,2593
nf_0491_ns_2619,491,2619
nf_0491_ns_2646,491,2646
nf_0491_ns_2673,491,2673
nf_0491_ns_2700,491,2700
nf_0497_ns_0508,497,508
nf_0497_ns_0535,497,535
nf_0497_ns_0561,497,561
nf_0497_ns_0588,497,588
nf_0497_ns_0615,497,615
nf_0497_ns_0642,497,642
nf_0497_ns_0668,497,668
nf_0497_ns_0695,497,695
nf_0497_ns_0722,497,722
nf_0497_ns_0748,497,748
nf_0497_ns_0775,497,775
nf_0497_ns_0802,497,802
nf_0497_ns_0829,497,829
nf_0497_ns_0855,497,855
nf_0497_ns_0882,497,882
nf_0497_ns_0909,497,909
nf_0497_ns_0936,497,936
nf_0497_ns_0962,497,962
nf_0497_ns_0989,497,989
nf_0497_ns_1016,497,1016
nf_0497_ns_1042,497,1042
nf_0497_ns_1069,497,1069
nf_0497_ns_1096,497,1096
nf_0497_ns_1123,497,1123
nf_0497_ns_1149,497,1149
nf_0497_ns_1176,497,1176
nf_0497_ns_1203,497,1203
nf_0497_ns_1230,497,1230
nf_0497_ns_1256,497,1256
nf_0497_ns_1283,497,1283
nf_0497_ns_1310,497,1310
